Class 0:

Position	Weight	Rule
113	0.014347356744110584	~4_ Bachelors & ~4_ Doctorate & ~4_ HS-grad & ~4_ Preschool
114	0.21227428317070007	~4_ Masters & ~4_ Preschool & ~4_ Prof-school & ~6_ Married-AF-spouse
115	-0.009719912894070148	4_ Prof-school & 6_ Married-civ-spouse | ~4_ Some-college & ~6_ Married-AF-spouse & ~6_ Married-civ-spouse & ~6_ Never-married
116	-0.07815521210432053	~6_ Married-spouse-absent & ~6_ Never-married & ~6_ Separated & ~7_ Adm-clerical
117	0.03418366238474846	6_ Separated & 7_ Armed-Forces | ~6_ Widowed & ~7_ Adm-clerical & ~7_ Armed-Forces & ~7_ Exec-managerial
118	0.039282478392124176	~7_ Craft-repair & ~7_ Exec-managerial & ~7_ Farming-fishing & ~7_ Machine-op-inspct
119	0.051759421825408936	~7_ Handlers-cleaners & ~7_ Machine-op-inspct & ~7_ Other-service & ~7_ Prof-specialty
120	0.16718453168869019	~7_ Priv-house-serv & ~7_ Prof-specialty & ~7_ Protective-serv & ~7_ Tech-support
121	0.017314929515123367	8_ Not-in-family & ~7_ Sales | ~7_ Sales & ~7_ Tech-support & ~7_ Transport-moving & ~8_ Other-relative
122	0.10394097119569778	7_ Transport-moving & 8_ Own-child | ~8_ Not-in-family & ~8_ Other-relative & ~8_ Own-child & ~8_ Wife
123	0.10870986431837082	8_ Own-child & ~9_ Other | 9_ Black & ~8_ Unmarried | ~8_ Unmarried & ~8_ Wife & ~9_ Asian-Pac-Islander & ~9_ Other
124	0.0008793181041255593	9_ Asian-Pac-Islander & 10_ Male | 10_ Male & ~9_ Black & ~14_ Cambodia | ~9_ Black & ~9_ Other & ~9_ White & ~14_ Cambodia
125	0.07530909776687622	9_ White & 14_ China | 9_ White & 14_ Canada & ~10_ Male | ~10_ Male & ~14_ Cambodia & ~14_ Canada & ~14_ Columbia
126	-0.035248301923274994	~14_ China & ~14_ Columbia & ~14_ Cuba & ~14_ Ecuador
127	0.02238309010863304	~14_ Dominican-Republic & ~14_ Ecuador & ~14_ El-Salvador & ~14_ France
128	0.09615752846002579	~14_ England & ~14_ France & ~14_ Germany & ~14_ Guatemala
129	-0.01384724210947752	~14_ Greece & ~14_ Guatemala & ~14_ Haiti & ~14_ Honduras
130	0.03327091038227081	~14_ Holand-Netherlands & ~14_ Honduras & ~14_ Hong & ~14_ India
131	0.03257487341761589	~14_ Hungary & ~14_ India & ~14_ Iran & ~14_ Italy
132	0.06049790978431702	~14_ Ireland & ~14_ Italy & ~14_ Jamaica & ~14_ Laos
133	-0.030627723783254623	~14_ Japan & ~14_ Laos & ~14_ Mexico & ~14_ Outlying-US(Guam-USVI-etc)
134	-0.08047612011432648	~14_ Nicaragua & ~14_ Outlying-US(Guam-USVI-etc) & ~14_ Peru & ~14_ Poland
135	0.04376364126801491	~14_ Philippines & ~14_ Poland & ~14_ Portugal & ~14_ Scotland
136	-0.06261342763900757	~14_ Puerto-Rico & ~14_ Scotland & ~14_ South & ~14_ Thailand
137	-0.13342227041721344	~14_ Taiwan & ~14_ Thailand & ~14_ Trinadad&Tobago & ~14_ Vietnam
138	-0.0501602441072464	14_ Trinadad&Tobago & age_ST_ | age_ST_ & ~14_ United-States & ~poids_binaire_raciste_ST_ | ~14_ United-States & ~14_ Vietnam & ~14_ Yugoslavia & ~poids_binaire_raciste_ST_
139	-0.20817096531391144	14_ Yugoslavia & capital_gain_ST_ & ~age_ST_ | capital_gain_ST_ & ~age_ST_ & ~poids_binaire_raciste_ST_ | capital_gain_ST_ & ~age_ST_ & ~years_of_education_ST_ | 14_ Yugoslavia & capital_gain_ST_ & ~poids_binaire_raciste_ST_ & ~years_of_education_ST_ | 14_ Yugoslavia & ~age_ST_ & ~poids_binaire_raciste_ST_ & ~capital_loss_ST_ | ~age_ST_ & ~poids_binaire_raciste_ST_ & ~years_of_education_ST_ & ~capital_loss_ST_
140	-0.008756909519433975	years_of_education_ST_ & age_ST_44.0 & ~capital_gain_ST_ & ~poids_binaire_raciste_ST_231717.15 | years_of_education_ST_ & age_ST_44.0 & ~hours_per_week_ST_ & ~poids_binaire_raciste_ST_231717.15 | years_of_education_ST_ & ~capital_gain_ST_ & ~capital_loss_ST_ & ~poids_binaire_raciste_ST_231717.15 | age_ST_44.0 & ~capital_gain_ST_ & ~capital_loss_ST_ & ~poids_binaire_raciste_ST_231717.15 | age_ST_44.0 & ~capital_gain_ST_ & ~hours_per_week_ST_ & ~poids_binaire_raciste_ST_231717.15 | ~capital_gain_ST_ & ~capital_loss_ST_ & ~hours_per_week_ST_ & ~poids_binaire_raciste_ST_231717.15 | years_of_education_ST_ & age_ST_44.0 & ~capital_gain_ST_ & ~capital_loss_ST_ & ~hours_per_week_ST_
141	-0.07916422188282013	hours_per_week_ST_ & capital_gain_ST_4012.09 & ~age_ST_44.0 | capital_gain_ST_4012.09 & ~age_ST_44.0 & ~poids_binaire_raciste_ST_231717.15 | capital_gain_ST_4012.09 & ~age_ST_44.0 & ~years_of_education_ST_11.1 | hours_per_week_ST_ & capital_gain_ST_4012.09 & ~poids_binaire_raciste_ST_231717.15 & ~years_of_education_ST_11.1 | hours_per_week_ST_ & ~age_ST_44.0 & ~poids_binaire_raciste_ST_231717.15 & ~capital_loss_ST_247.41 | ~age_ST_44.0 & ~poids_binaire_raciste_ST_231717.15 & ~years_of_education_ST_11.1 & ~capital_loss_ST_247.41
142	0.06481780111789703	years_of_education_ST_11.1 & age_ST_50.5 & ~capital_gain_ST_4012.09 & ~poids_binaire_raciste_ST_281969.32 | years_of_education_ST_11.1 & age_ST_50.5 & ~hours_per_week_ST_45.34 & ~poids_binaire_raciste_ST_281969.32 | years_of_education_ST_11.1 & ~capital_gain_ST_4012.09 & ~capital_loss_ST_247.41 & ~poids_binaire_raciste_ST_281969.32 | age_ST_50.5 & ~capital_gain_ST_4012.09 & ~capital_loss_ST_247.41 & ~poids_binaire_raciste_ST_281969.32 | age_ST_50.5 & ~capital_gain_ST_4012.09 & ~hours_per_week_ST_45.34 & ~poids_binaire_raciste_ST_281969.32 | ~capital_gain_ST_4012.09 & ~capital_loss_ST_247.41 & ~hours_per_week_ST_45.34 & ~poids_binaire_raciste_ST_281969.32 | years_of_education_ST_11.1 & age_ST_50.5 & ~capital_gain_ST_4012.09 & ~capital_loss_ST_247.41 & ~hours_per_week_ST_45.34
143	0.030217766761779785	hours_per_week_ST_45.34 & capital_gain_ST_7528.22 & ~age_ST_50.5 | capital_gain_ST_7528.22 & ~age_ST_50.5 & ~poids_binaire_raciste_ST_281969.32 | capital_gain_ST_7528.22 & ~age_ST_50.5 & ~years_of_education_ST_12.33 | hours_per_week_ST_45.34 & capital_gain_ST_7528.22 & ~poids_binaire_raciste_ST_281969.32 & ~years_of_education_ST_12.33 | hours_per_week_ST_45.34 & ~age_ST_50.5 & ~poids_binaire_raciste_ST_281969.32 & ~capital_loss_ST_439.26 | ~age_ST_50.5 & ~poids_binaire_raciste_ST_281969.32 & ~years_of_education_ST_12.33 & ~capital_loss_ST_439.26
144	0.0418546199798584	~2_ Local-gov & ~2_ Private & ~2_ Self-emp-inc & ~2_ Self-emp-not-inc
145	-0.059164706617593765	~2_ Self-emp-inc & ~2_ State-gov & ~2_ Without-pay & ~4_ 11th
146	-0.00628760177642107	~2_ Without-pay & ~4_ 12th & ~4_ 1st-4th & ~4_ 5th-6th
147	-0.0745563805103302	~4_ 1st-4th & ~4_ 7th-8th & ~4_ 9th & ~4_ Assoc-acdm
148	0.12715139985084534	~4_ 9th & ~4_ Assoc-voc & ~4_ Bachelors & ~4_ Doctorate
149	0.03314977511763573	~4_ Bachelors & ~4_ HS-grad & ~4_ Masters & ~4_ Preschool
150	0.009466110728681087	~4_ Masters & ~4_ Prof-school & ~4_ Some-college & ~6_ Married-AF-spouse
151	-0.026635652408003807	~4_ Some-college & ~6_ Married-civ-spouse & ~6_ Married-spouse-absent & ~6_ Never-married
152	-0.027484185993671417	~6_ Married-spouse-absent & ~6_ Separated & ~6_ Widowed & ~7_ Adm-clerical
153	0.07227446138858795	~6_ Widowed & ~7_ Armed-Forces & ~7_ Craft-repair & ~7_ Exec-managerial
154	0.013296738266944885	~7_ Craft-repair & ~7_ Farming-fishing & ~7_ Handlers-cleaners & ~7_ Machine-op-inspct
155	-0.008267819881439209	~7_ Handlers-cleaners & ~7_ Other-service & ~7_ Priv-house-serv & ~7_ Prof-specialty
156	-0.012515407055616379	~7_ Priv-house-serv & ~7_ Protective-serv & ~7_ Sales & ~7_ Tech-support
157	-0.08987823128700256	~7_ Sales & ~7_ Transport-moving & ~8_ Not-in-family & ~8_ Other-relative
158	0.05079098045825958	~8_ Not-in-family & ~8_ Own-child & ~8_ Unmarried & ~8_ Wife
159	0.016448818147182465	8_ Wife & 9_ Asian-Pac-Islander | ~8_ Unmarried & ~9_ Asian-Pac-Islander & ~9_ Black & ~9_ Other
160	-0.03560461103916168	~9_ Black & ~9_ White & ~10_ Male & ~14_ Cambodia
161	-0.050095733255147934	~10_ Male & ~14_ Canada & ~14_ China & ~14_ Columbia
162	0.01401168666779995	~14_ China & ~14_ Cuba & ~14_ Dominican-Republic & ~14_ Ecuador
163	-0.04178853705525398	~14_ Dominican-Republic & ~14_ El-Salvador & ~14_ England & ~14_ France
164	-0.04907197132706642	~14_ England & ~14_ Germany & ~14_ Greece & ~14_ Guatemala
165	-0.04552779346704483	~14_ Greece & ~14_ Haiti & ~14_ Holand-Netherlands & ~14_ Honduras
166	-0.011135272681713104	~14_ Holand-Netherlands & ~14_ Hong & ~14_ Hungary & ~14_ India
167	0.04193747788667679	~14_ Hungary & ~14_ Iran & ~14_ Ireland & ~14_ Italy
168	0.029852133244276047	~14_ Ireland & ~14_ Jamaica & ~14_ Japan & ~14_ Laos
169	-0.031109733507037163	~14_ Japan & ~14_ Mexico & ~14_ Nicaragua & ~14_ Outlying-US(Guam-USVI-etc)
170	-0.01612689346075058	~14_ Nicaragua & ~14_ Peru & ~14_ Philippines & ~14_ Poland
171	0.040446244180202484	~14_ Philippines & ~14_ Portugal & ~14_ Puerto-Rico & ~14_ Scotland
172	0.03320750966668129	~14_ Puerto-Rico & ~14_ South & ~14_ Taiwan & ~14_ Thailand
173	-0.013618852943181992	~14_ Taiwan & ~14_ Trinadad&Tobago & ~14_ United-States & ~14_ Vietnam
174	0.01914810575544834	~14_ United-States & ~14_ Yugoslavia & ~age_ST_ & ~poids_binaire_raciste_ST_
175	0.061647336930036545	~age_ST_ & ~years_of_education_ST_ & ~capital_gain_ST_ & ~capital_loss_ST_ | poids_binaire_raciste_ST_ & ~14_ Yugoslavia & ~age_ST_ & ~capital_gain_ST_ & ~capital_loss_ST_
176	0.02152516134083271	capital_loss_ST_ & ~years_of_education_ST_ & ~age_ST_44.0 & ~poids_binaire_raciste_ST_231717.15 | ~capital_gain_ST_ & ~hours_per_week_ST_ & ~age_ST_44.0 & ~poids_binaire_raciste_ST_231717.15
177	0.0037681732792407274	~age_ST_44.0 & ~years_of_education_ST_11.1 & ~capital_gain_ST_4012.09 & ~capital_loss_ST_247.41 | poids_binaire_raciste_ST_231717.15 & ~hours_per_week_ST_ & ~age_ST_44.0 & ~capital_gain_ST_4012.09 & ~capital_loss_ST_247.41
178	-0.0535278394818306	capital_loss_ST_247.41 & ~years_of_education_ST_11.1 & ~age_ST_50.5 & ~poids_binaire_raciste_ST_281969.32 | ~capital_gain_ST_4012.09 & ~hours_per_week_ST_45.34 & ~age_ST_50.5 & ~poids_binaire_raciste_ST_281969.32
179	-0.16780203580856323	~age_ST_50.5 & ~years_of_education_ST_12.33 & ~capital_gain_ST_7528.22 & ~capital_loss_ST_439.26 | poids_binaire_raciste_ST_281969.32 & ~hours_per_week_ST_45.34 & ~age_ST_50.5 & ~capital_gain_ST_7528.22 & ~capital_loss_ST_439.26
180	-0.0074120438657701015	~2_ Federal-gov & ~2_ Local-gov & ~2_ Self-emp-inc & ~2_ Self-emp-not-inc
181	-0.04602867737412453	~2_ Private & ~2_ Self-emp-inc & ~2_ Without-pay & ~4_ 11th
182	0.014771032147109509	~2_ State-gov & ~2_ Without-pay & ~4_ 1st-4th & ~4_ 5th-6th
183	-0.029004301875829697	~4_ 12th & ~4_ 1st-4th & ~4_ 9th & ~4_ Assoc-acdm
184	0.11850261688232422	~4_ 7th-8th & ~4_ 9th & ~4_ Bachelors & ~4_ Doctorate
185	-0.030422568321228027	~4_ Assoc-voc & ~4_ Bachelors & ~4_ Masters & ~4_ Preschool
186	0.0765298455953598	~4_ HS-grad & ~4_ Masters & ~4_ Some-college & ~6_ Married-AF-spouse
187	0.028849788010120392	~4_ Prof-school & ~4_ Some-college & ~6_ Married-spouse-absent & ~6_ Never-married
188	-0.020797867327928543	~6_ Married-civ-spouse & ~6_ Married-spouse-absent & ~6_ Widowed & ~7_ Adm-clerical
189	0.0409032478928566	~6_ Separated & ~6_ Widowed & ~7_ Craft-repair & ~7_ Exec-managerial
190	-0.005831741262227297	~7_ Armed-Forces & ~7_ Craft-repair & ~7_ Handlers-cleaners & ~7_ Machine-op-inspct
191	-0.013496413826942444	~7_ Farming-fishing & ~7_ Handlers-cleaners & ~7_ Priv-house-serv & ~7_ Prof-specialty
192	-0.005918390583246946	~7_ Other-service & ~7_ Priv-house-serv & ~7_ Sales & ~7_ Tech-support
193	-0.07642973214387894	~7_ Protective-serv & ~7_ Sales & ~8_ Not-in-family & ~8_ Other-relative
194	-0.009544595144689083	~7_ Transport-moving & ~8_ Not-in-family & ~8_ Unmarried & ~8_ Wife
195	-0.0135336983948946	~8_ Own-child & ~8_ Unmarried & ~8_ Wife & ~9_ Black & ~9_ Other | ~8_ Own-child & ~8_ Unmarried & ~9_ Asian-Pac-Islander & ~9_ Black & ~9_ Other
196	-0.08078893274068832	~9_ Asian-Pac-Islander & ~9_ Black & ~10_ Male & ~14_ Cambodia
197	-0.005652835126966238	~9_ White & ~10_ Male & ~14_ China & ~14_ Columbia
198	-0.030929062515497208	~14_ Canada & ~14_ China & ~14_ Dominican-Republic & ~14_ Ecuador
199	-0.013167822733521461	~14_ Cuba & ~14_ Dominican-Republic & ~14_ England & ~14_ France
200	-0.1502029150724411	~14_ El-Salvador & ~14_ England & ~14_ Greece & ~14_ Guatemala
201	-0.05518871173262596	~14_ Germany & ~14_ Greece & ~14_ Holand-Netherlands & ~14_ Honduras
202	-0.0152532197535038	~14_ Haiti & ~14_ Holand-Netherlands & ~14_ Hungary & ~14_ India
203	0.058416999876499176	~14_ Hong & ~14_ Hungary & ~14_ Ireland & ~14_ Italy
204	0.07591404020786285	~14_ Iran & ~14_ Ireland & ~14_ Japan & ~14_ Laos
205	-0.06693283468484879	~14_ Jamaica & ~14_ Japan & ~14_ Nicaragua & ~14_ Outlying-US(Guam-USVI-etc)
206	0.03931521251797676	~14_ Mexico & ~14_ Nicaragua & ~14_ Philippines & ~14_ Poland
207	0.0452745296061039	~14_ Peru & ~14_ Philippines & ~14_ Puerto-Rico & ~14_ Scotland
