,0,1,2,3,4,5,6,7,Filter_0_Value_1,Filter_0_dontcares_1
179,1,0,1,1,0,0,1,1,True,False
180,1,0,1,1,0,1,0,0,True,False
181,1,0,1,1,0,1,0,1,False,False
182,1,0,1,1,0,1,1,0,True,False
183,1,0,1,1,0,1,1,1,True,False
184,1,0,1,1,1,0,0,0,True,False
185,1,0,1,1,1,0,0,1,True,False
186,1,0,1,1,1,0,1,0,True,False
187,1,0,1,1,1,0,1,1,True,False
188,1,0,1,1,1,1,0,0,True,False
189,1,0,1,1,1,1,0,1,True,False
190,1,0,1,1,1,1,1,0,True,False
191,1,0,1,1,1,1,1,1,True,False
192,1,1,0,0,0,0,0,0,True,False
193,1,1,0,0,0,0,0,1,True,False
194,1,1,0,0,0,0,1,0,True,False
195,1,1,0,0,0,0,1,1,True,False
196,1,1,0,0,0,1,0,0,True,False
197,1,1,0,0,0,1,0,1,True,False
198,1,1,0,0,0,1,1,0,True,False
199,1,1,0,0,0,1,1,1,True,False
200,1,1,0,0,1,0,0,0,True,False
201,1,1,0,0,1,0,0,1,True,False
202,1,1,0,0,1,0,1,0,True,False
203,1,1,0,0,1,0,1,1,True,False
204,1,1,0,0,1,1,0,0,True,False
205,1,1,0,0,1,1,0,1,True,False
206,1,1,0,0,1,1,1,0,True,False
207,1,1,0,0,1,1,1,1,True,False
208,1,1,0,1,0,0,0,0,True,False
209,1,1,0,1,0,0,0,1,True,False
210,1,1,0,1,0,0,1,0,True,False
211,1,1,0,1,0,0,1,1,True,False
212,1,1,0,1,0,1,0,0,True,False
213,1,1,0,1,0,1,0,1,True,False
214,1,1,0,1,0,1,1,0,True,False
215,1,1,0,1,0,1,1,1,True,False
216,1,1,0,1,1,0,0,0,True,False
217,1,1,0,1,1,0,0,1,True,False
218,1,1,0,1,1,0,1,0,True,False
219,1,1,0,1,1,0,1,1,True,False
220,1,1,0,1,1,1,0,0,True,False
221,1,1,0,1,1,1,0,1,True,False
222,1,1,0,1,1,1,1,0,True,False
223,1,1,0,1,1,1,1,1,True,False
224,1,1,1,0,0,0,0,0,True,False
225,1,1,1,0,0,0,0,1,True,False
226,1,1,1,0,0,0,1,0,True,False
227,1,1,1,0,0,0,1,1,True,False
228,1,1,1,0,0,1,0,0,True,False
229,1,1,1,0,0,1,0,1,True,False
230,1,1,1,0,0,1,1,0,True,False
231,1,1,1,0,0,1,1,1,True,False
232,1,1,1,0,1,0,0,0,True,False
233,1,1,1,0,1,0,0,1,True,False
234,1,1,1,0,1,0,1,0,True,False
235,1,1,1,0,1,0,1,1,True,False
236,1,1,1,0,1,1,0,0,True,False
237,1,1,1,0,1,1,0,1,True,False
238,1,1,1,0,1,1,1,0,True,False
239,1,1,1,0,1,1,1,1,True,False
240,1,1,1,1,0,0,0,0,True,False
241,1,1,1,1,0,0,0,1,True,False
242,1,1,1,1,0,0,1,0,True,False
243,1,1,1,1,0,0,1,1,True,False
244,1,1,1,1,0,1,0,0,True,False
245,1,1,1,1,0,1,0,1,True,False
246,1,1,1,1,0,1,1,0,True,False
247,1,1,1,1,0,1,1,1,True,False
248,1,1,1,1,1,0,0,0,True,False
249,1,1,1,1,1,0,0,1,True,False
250,1,1,1,1,1,0,1,0,True,False
251,1,1,1,1,1,0,1,1,True,False
252,1,1,1,1,1,1,0,0,True,False
253,1,1,1,1,1,1,0,1,True,False
254,1,1,1,1,1,1,1,0,True,False
255,1,1,1,1,1,1,1,1,True,False
