Class 0:

Position	Weight	Rule
62	-0.08955615758895874	20_Up | 21_Up | 21_Steady & 22_Steady | 21_No & ~20_Steady | 22_Steady & ~20_Steady | 21_No & ~22_No & ~22_Up | 21_Steady & ~20_Steady & ~22_No & ~22_Up
63	-0.10378854721784592	22_No | 23_Steady | 22_Up & 24_Steady | 22_Steady & ~21_Up | 24_Steady & ~21_Up | 22_Steady & ~24_No & ~24_Up | 22_Up & ~21_Up & ~24_No & ~24_Up
64	-0.01689668372273445	24_No | 25_No | 24_Up & 25_Up & ~26_Steady | 24_Steady & ~23_Steady & ~25_Steady | 24_Steady & ~23_Steady & ~26_Steady | 24_Steady & ~25_Steady & ~26_Steady | 25_Up & ~23_Steady & ~26_Steady | 24_Up & ~23_Steady & ~25_Steady & ~26_Steady
65	0.025825677439570427	25_Steady | 27_No | 25_Up & 26_Steady | 25_Up & ~27_Steady | 25_Up & ~28_No | 26_Steady & 27_Up & ~28_No | 27_Up & ~25_No & ~28_No | 26_Steady & ~25_No & ~27_Steady & ~28_No
66	0.08420062065124512	27_Steady | 28_Steady | 28_No & 29_No | 27_Up & ~28_Up | 27_Up & ~29_Steady | 28_No & ~27_No & ~29_Steady | 29_No & ~27_No & ~28_Up
67	0.07872318476438522	28_Up | 29_Up | 29_Steady & 30_Steady | 29_No & ~28_Steady | 30_Steady & ~28_Steady | 29_No & ~30_No & ~30_Up | 29_Steady & ~28_Steady & ~30_No & ~30_Up
68	-0.03779306635260582	30_No | 30_Steady & 31_Steady | 30_Up & 31_Steady | 31_Steady & ~29_Up | 31_Steady & ~32_Steady | 31_Steady & ~35_No | 30_Up & 32_Up & ~35_No | 30_Steady & ~29_Up & ~32_Steady | 30_Steady & ~29_Up & ~35_No | 30_Steady & ~32_Steady & ~35_No | 32_Up & ~29_Up & ~35_No | 30_Up & ~29_Up & ~32_Steady & ~35_No
69	0.010162701830267906	32_Steady | 35_Steady | 32_Up & 35_No | 32_Up & 36_No | 35_No & 36_No | 32_Up & ~31_Steady & ~35_Up | 32_Up & ~31_Steady & ~36_Steady | 32_Up & ~35_Up & ~36_Steady | 35_No & ~31_Steady & ~36_Steady | 36_No & ~31_Steady & ~35_Up
70	0.13934741914272308	35_Up | 36_Up & 38_Steady | 36_Up & ~35_Steady | 36_Up & ~37_Steady | 36_Up & ~39_Steady | 36_No & 38_Steady & ~35_Steady | 36_No & 38_Steady & ~39_Steady | 36_No & ~35_Steady & ~37_Steady | 36_No & ~35_Steady & ~39_Steady | 36_No & ~37_Steady & ~39_Steady | 36_Steady & 38_Steady & ~35_Steady & ~39_Steady | 36_Steady & 38_Steady & ~37_Steady & ~39_Steady | 36_Steady & ~35_Steady & ~37_Steady & ~39_Steady | 38_Steady & ~35_Steady & ~37_Steady & ~39_Steady
71	0.025354618206620216	37_Steady | 38_Steady & 40_Steady | 39_Steady & 40_Steady | 40_Steady & 42_Yes | 40_Steady & ~36_Up | 40_Steady & ~41_No | 40_Steady & ~time_in_hospital_ST_ | 38_Steady & 39_Steady & 42_Yes | 38_Steady & 39_Steady & ~36_Up | 38_Steady & 39_Steady & ~41_No | 38_Steady & 39_Steady & ~time_in_hospital_ST_ | 38_Steady & 42_Yes & ~36_Up | 38_Steady & 42_Yes & ~time_in_hospital_ST_ | 38_Steady & ~36_Up & ~41_No | 38_Steady & ~36_Up & ~time_in_hospital_ST_ | 38_Steady & ~41_No & ~time_in_hospital_ST_ | 39_Steady & 42_Yes & ~36_Up & ~time_in_hospital_ST_ | 39_Steady & 42_Yes & ~41_No & ~time_in_hospital_ST_ | 39_Steady & ~36_Up & ~41_No & ~time_in_hospital_ST_ | 42_Yes & ~36_Up & ~41_No & ~time_in_hospital_ST_
72	-7.946193250063516e-07	41_No | num_lab_procedures_ST_ | 42_Yes & time_in_hospital_ST_ & ~40_Steady | 42_Yes & time_in_hospital_ST_ & ~num_procedures_ST_ | 42_Yes & time_in_hospital_ST_ & ~number_diagnoses_ST_ | time_in_hospital_ST_ & num_medications_ST_ & ~number_diagnoses_ST_ | 42_Yes & ~40_Steady & ~num_procedures_ST_ | 42_Yes & ~40_Steady & ~number_diagnoses_ST_ | 42_Yes & ~num_procedures_ST_ & ~number_diagnoses_ST_ | num_medications_ST_ & ~40_Steady & ~number_diagnoses_ST_ | time_in_hospital_ST_ & ~40_Steady & ~num_procedures_ST_ & ~number_diagnoses_ST_
73	0.013546664267778397	num_procedures_ST_ | num_medications_ST_ | time_in_hospital_ST_17.48 | number_diagnoses_ST_ & ~num_medications_ST_51.66 | num_procedures_ST_8.82 & ~num_lab_procedures_ST_ & ~num_lab_procedures_ST_129.36 & ~num_medications_ST_51.66
74	-0.04247047007083893	num_lab_procedures_ST_129.36 | number_diagnoses_ST_15.9 | num_procedures_ST_8.82 & ~time_in_hospital_ST_17.48 | num_procedures_ST_8.82 & ~num_procedures_ST_-0.5 | num_medications_ST_51.66 & ~time_in_hospital_ST_17.48 & ~num_procedures_ST_-0.5 | num_lab_procedures_ST_21.86 & ~time_in_hospital_ST_17.48 & ~num_procedures_ST_-0.5
75	0.008617683313786983	0_Other & ~1_UnknownInvalid & ~2_10-20 | ~0_AfricanAmerican & ~0_Asian & ~0_Caucasian & ~0_Hispanic & ~0_Other & ~1_UnknownInvalid | ~0_AfricanAmerican & ~0_Asian & ~0_Caucasian & ~0_Hispanic & ~0_Other & ~2_10-20
76	-0.0032950572203844786	~0_Other & ~1_Male & ~1_UnknownInvalid & ~2_10-20
77	-0.00132174591999501	~2_20-30 & ~2_30-40 & ~2_40-50 & ~2_50-60
78	0.0012849353952333331	~2_60-70 & ~2_70-80 & ~2_80-90 & ~2_90-100
79	-0.014076718129217625	~3_NoInfo & ~3_[0-25) & ~3_[100-125) & ~3_[125-150)
80	0.01771104708313942	3_[75-100) & ~4_3 & ~4_4 | ~3_[150-175) & ~3_[175-200) & ~3_[25-50) & ~3_[50-75) & ~3_[75-100)
81	-0.015636542811989784	~3_[75-100) & ~4_2 & ~4_3 & ~4_4
82	-0.012289082631468773	~4_5 & ~4_6 & ~4_7 & ~4_8
83	-0.004184846766293049	~5_2 & ~5_3 & ~5_4 & ~5_5
84	0.012544124387204647	~5_6 & ~5_7 & ~5_8 & ~5_9
85	0.04056283086538315	~5_10 & ~5_11 & ~5_12 & ~5_13
86	-0.044968366622924805	~5_14 & ~5_15 & ~5_16 & ~5_17
87	0.003095631953328848	~5_18 & ~5_19 & ~5_20 & ~5_22
88	0.015029934234917164	5_28 & ~6_3 & ~6_4 | ~5_23 & ~5_24 & ~5_25 & ~5_27 & ~5_28
89	0.005534167867153883	~5_28 & ~6_2 & ~6_3 & ~6_4
90	-0.014839042909443378	~6_5 & ~6_6 & ~6_7 & ~6_8
91	0.015588500536978245	~6_9 & ~6_10 & ~6_11 & ~6_13
92	-0.03007989563047886	6_25 & ~8_Anesthesiology & ~8_Anesthesiology-Pediatric | ~6_14 & ~6_17 & ~6_20 & ~6_22 & ~6_25
93	-0.0076650273986160755	~6_25 & ~8_AllergyandImmunology & ~8_Anesthesiology & ~8_Anesthesiology-Pediatric
94	-0.02524544671177864	~8_Cardiology & ~8_Cardiology-Pediatric & ~8_DCPTEAM & ~8_Dentistry
95	0.03580523654818535	~8_Dermatology & ~8_EmergencyTrauma & ~8_Endocrinology & ~8_Endocrinology-Metabolism
96	-0.00540399644523859	~8_FamilyGeneralPractice & ~8_Gastroenterology & ~8_Gynecology & ~8_Hematology
97	-0.01468073669821024	~8_HematologyOncology & ~8_Hospitalist & ~8_InfectiousDiseases & ~8_InternalMedicine
98	0.01417503971606493	~8_Nephrology & ~8_Neurology & ~8_Neurophysiology & ~8_Obsterics&Gynecology-GynecologicOnco
99	0.013808947056531906	~8_Obstetrics & ~8_ObstetricsandGynecology & ~8_Oncology & ~8_Ophthalmology
100	-0.043049585074186325	~8_Orthopedics & ~8_Orthopedics-Reconstructive & ~8_Osteopath & ~8_Otolaryngology
101	-0.019139371812343597	~8_OutreachServices & ~8_Pathology & ~8_Pediatrics & ~8_Pediatrics-AllergyandImmunology
102	0.0011512836208567023	~8_Pediatrics-CriticalCare & ~8_Pediatrics-EmergencyMedicine & ~8_Pediatrics-Endocrinology & ~8_Pediatrics-Hematology-Oncology
103	-0.007748695090413094	~8_Pediatrics-InfectiousDiseases & ~8_Pediatrics-Neurology & ~8_Pediatrics-Pulmonology & ~8_Perinatology
104	0.009088987484574318	~8_PhysicalMedicineandRehabilitation & ~8_PhysicianNotFound & ~8_Podiatry & ~8_Proctology
105	0.018297474831342697	~8_Psychiatry & ~8_Psychiatry-Addictive & ~8_Psychiatry-ChildAdolescent & ~8_Psychology
106	-0.07041112333536148	~8_Pulmonology & ~8_Radiologist & ~8_Radiology & ~8_Resident
107	-0.006431269459426403	~8_Rheumatology & ~8_Speech & ~8_SportsMedicine & ~8_Surgeon
108	0.011660934425890446	~8_Surgery-Cardiovascular & ~8_Surgery-CardiovascularThoracic & ~8_Surgery-Colon&Rectal & ~8_Surgery-General
109	0.030943162739276886	~8_Surgery-Maxillofacial & ~8_Surgery-Neuro & ~8_Surgery-Pediatric & ~8_Surgery-Plastic
110	-0.018483130261301994	8_Urology & ~12_2 & ~12_3 | ~8_Surgery-PlasticwithinHeadandNeck & ~8_Surgery-Thoracic & ~8_Surgery-Vascular & ~8_SurgicalSpecialty & ~8_Urology
111	-0.007710030768066645	~8_Urology & ~12_1 & ~12_2 & ~12_3
112	-0.028243204578757286	~12_4 & ~12_5 & ~12_6 & ~12_7
113	-0.00959607120603323	~12_8 & ~12_9 & ~12_10 & ~12_11
114	0.019201265648007393	~12_12 & ~12_13 & ~12_14 & ~12_15
115	0.010914046317338943	~12_16 & ~12_17 & ~12_18 & ~12_19
116	0.029499897733330727	~12_20 & ~12_21 & ~12_22 & ~12_23
117	-0.004492363426834345	~12_24 & ~12_25 & ~12_26 & ~12_27
118	-0.009480725973844528	~12_28 & ~12_29 & ~12_33 & ~12_34
119	-0.007901545614004135	~12_35 & ~12_36 & ~12_37 & ~12_38 & ~13_1 | ~12_35 & ~12_36 & ~12_37 & ~12_38 & ~12_39 & ~12_42
120	0.027835583314299583	~12_39 & ~12_40 & ~12_42 & ~13_1
121	-0.00881698913872242	~13_2 & ~13_3 & ~13_4 & ~13_5
122	-0.06422454118728638	~13_6 & ~13_7 & ~13_8 & ~13_9
123	-0.010572871193289757	~13_10 & ~13_11 & ~13_12 & ~13_13
124	0.010849718935787678	~13_14 & ~13_15 & ~13_16 & ~13_18
125	0.05806493014097214	~13_19 & ~13_20 & ~13_21 & ~13_22
126	0.04769034683704376	~13_24 & ~13_25 & ~13_28 & ~13_29
127	-0.010860787704586983	~13_37 & ~13_42 & ~13_46 & ~13_54 & ~14_1 | ~13_37 & ~13_42 & ~13_46 & ~13_54 & ~13_63 & ~13_76
128	-0.018814869225025177	~13_63 & ~13_64 & ~13_76 & ~14_1
129	0.024769147858023643	~14_2 & ~14_3 & ~14_4 & ~14_5
130	0.020401248708367348	~14_6 & ~14_7 & ~14_8 & ~14_9
131	-0.08576641231775284	~14_10 & ~14_11 & ~14_12 & ~14_13
132	-0.011656583286821842	~14_14 & ~14_15 & ~14_16 & ~14_17 & ~16_>300 | ~14_14 & ~14_15 & ~14_16 & ~14_17 & ~14_18 & ~14_21
133	0.015010794624686241	~14_18 & ~14_19 & ~14_21 & ~16_>300 & ~16_None | ~14_18 & ~14_19 & ~14_21 & ~16_>300 & ~17_>8 & ~17_None
134	0.013824667781591415	17_Norm & ~16_None & ~16_Norm & ~18_Steady & ~18_Up | ~16_None & ~16_Norm & ~17_>8 & ~17_None & ~17_Norm
135	0.0052708471193909645	~17_Norm & ~18_No & ~18_Steady & ~18_Up & ~20_No | ~17_Norm & ~18_No & ~18_Steady & ~18_Up & ~19_No & ~19_Up
136	-0.02646781876683235	~19_No & ~19_Steady & ~19_Up & ~20_No & ~20_Steady | ~19_No & ~19_Steady & ~19_Up & ~20_No & ~21_No & ~21_Steady
137	0.007235086988657713	21_Up & ~20_Steady & ~20_Up & ~22_Steady & ~22_Up | ~20_Steady & ~20_Up & ~21_No & ~21_Steady & ~21_Up
138	-0.05293751135468483	~21_Up & ~22_No & ~22_Steady & ~22_Up & ~23_Steady | ~21_Up & ~22_No & ~22_Steady & ~22_Up & ~24_Steady & ~24_Up
139	0.00904719065874815	~23_Steady & ~24_No & ~24_Steady & ~24_Up & ~26_Steady | ~23_Steady & ~24_No & ~24_Steady & ~24_Up & ~25_No & ~25_Up
140	-0.009868311695754528	~25_No & ~25_Steady & ~25_Up & ~26_Steady & ~28_No | ~25_No & ~25_Steady & ~25_Up & ~26_Steady & ~27_No & ~27_Up
141	0.03954269737005234	~27_No & ~27_Steady & ~27_Up & ~28_No & ~28_Steady | ~27_No & ~27_Steady & ~27_Up & ~28_No & ~29_No & ~29_Steady
142	-0.00996111799031496	29_Up & ~28_Steady & ~28_Up & ~30_Steady & ~30_Up | ~28_Steady & ~28_Up & ~29_No & ~29_Steady & ~29_Up
143	0.0028124998789280653	~29_Up & ~30_No & ~30_Steady & ~30_Up & ~31_Steady & ~32_Up | ~29_Up & ~30_No & ~30_Steady & ~30_Up & ~31_Steady & ~35_No | ~29_Up & ~30_No & ~30_Steady & ~30_Up & ~32_Up & ~35_No
144	0.010338199324905872	~31_Steady & ~32_Steady & ~32_Up & ~35_No & ~35_Steady | ~31_Steady & ~32_Steady & ~32_Up & ~35_No & ~36_No & ~36_Steady
145	-0.002439402509480715	36_Up & ~35_Steady & ~35_Up & ~38_Steady & ~39_Steady | ~35_Steady & ~35_Up & ~36_No & ~36_Steady & ~36_Up & ~38_Steady | ~35_Steady & ~35_Up & ~36_No & ~36_Steady & ~36_Up & ~39_Steady
146	0.002159630646929145	~36_Up & ~37_Steady & ~38_Steady & ~39_Steady & ~40_Steady & ~42_Yes | ~36_Up & ~37_Steady & ~38_Steady & ~39_Steady & ~40_Steady & ~time_in_hospital_ST_ | ~36_Up & ~37_Steady & ~38_Steady & ~39_Steady & ~42_Yes & ~time_in_hospital_ST_
147	-0.009433894418179989	~40_Steady & ~41_No & ~42_Yes & ~time_in_hospital_ST_ & ~number_diagnoses_ST_ | ~40_Steady & ~41_No & ~42_Yes & ~time_in_hospital_ST_ & ~num_lab_procedures_ST_ & ~num_medications_ST_
148	-0.008620142936706543	time_in_hospital_ST_17.48 & ~num_procedures_ST_8.82 & ~num_medications_ST_51.66 | ~num_lab_procedures_ST_ & ~num_procedures_ST_ & ~num_medications_ST_ & ~number_diagnoses_ST_ & ~time_in_hospital_ST_17.48 & ~num_procedures_ST_8.82 | ~num_lab_procedures_ST_ & ~num_procedures_ST_ & ~num_medications_ST_ & ~number_diagnoses_ST_ & ~time_in_hospital_ST_17.48 & ~num_medications_ST_51.66
149	-0.0025405380874872208	~time_in_hospital_ST_17.48 & ~num_lab_procedures_ST_129.36 & ~num_procedures_ST_8.82 & ~num_medications_ST_51.66 & ~num_procedures_ST_-0.5 | ~time_in_hospital_ST_17.48 & ~num_lab_procedures_ST_129.36 & ~num_procedures_ST_8.82 & ~num_medications_ST_51.66 & ~number_diagnoses_ST_15.9 & ~num_lab_procedures_ST_21.86
150	-0.008682350628077984	0_Asian | 0_Caucasian | 0_AfricanAmerican & ~1_Male | 2_10-20 & ~0_Other | 2_10-20 & ~1_Male | 1_UnknownInvalid & ~0_Hispanic & ~0_Other
151	0.07068571448326111	2_40-50 | 2_50-60 | 0_Other & 1_Male | 1_Male & ~2_20-30 | 0_Other & 1_UnknownInvalid & ~2_20-30 | 1_UnknownInvalid & ~2_10-20 & ~2_20-30 | 0_Other & ~2_10-20 & ~2_20-30 & ~2_30-40
152	0.08503851294517517	2_20-30 | 2_30-40 | 2_40-50 | 2_80-90 | 2_90-100
153	-0.06918440014123917	3_[125-150) | 2_70-80 & ~3_NoInfo | 2_80-90 & ~3_NoInfo | 3_[100-125) & ~2_90-100 | 2_60-70 & ~3_NoInfo & ~3_[0-25)
154	0.09662424772977829	3_NoInfo | 3_[0-25) | 3_[100-125) | 3_[25-50) | 3_[50-75)
155	-2.4644063159939833e-05	3_[175-200) | 3_[25-50) | 4_4 | 3_[150-175) & ~4_2 | 4_3 & ~3_[50-75) & ~3_[75-100)
156	-0.006943747866898775	4_2 | 4_3 | 4_7 | 4_8 | 3_[75-100) & ~4_4 & ~4_5 & ~4_6
157	0.04285959154367447	5_5 | 4_6 & ~5_2 | 4_7 & ~5_2 | 5_4 & ~4_8 | 4_5 & ~5_2 & ~5_3
158	0.11199130117893219	5_2 | 5_3 | 5_4 | 5_8 | 5_9
159	-0.07759903371334076	5_6 | 5_7 | 5_8 | 5_12 | 5_13
160	-0.34691572189331055	5_10 | 5_11 | 5_12 | 5_16 | 5_17
161	0.6049436330795288	5_14 | 5_15 | 5_16 | 5_20 | 5_22
162	-0.14091698825359344	5_18 | 5_19 | 5_20 | 5_25 | 5_27
163	-0.20471113920211792	5_24 | 5_25 | 6_4 | 5_23 & ~6_2 | 6_3 & ~5_27 & ~5_28
164	-0.10785973072052002	6_2 | 6_3 | 6_7 | 6_8 | 5_28 & ~6_4 & ~6_5 & ~6_6
165	0.019801201298832893	6_5 | 6_6 | 6_7 | 6_11 | 6_13
166	0.03603186830878258	6_9 | 6_10 | 6_11 | 6_20 | 6_22
167	0.035107407718896866	6_17 | 6_20 | 8_Anesthesiology-Pediatric | 6_14 & ~8_AllergyandImmunology | 8_Anesthesiology & ~6_22 & ~6_25
168	0.014715087600052357	8_AllergyandImmunology | 8_Anesthesiology | 8_DCPTEAM | 8_Dentistry | 6_25 & ~8_Anesthesiology-Pediatric & ~8_Cardiology & ~8_Cardiology-Pediatric
169	-0.14477404952049255	8_Cardiology | 8_Cardiology-Pediatric | 8_DCPTEAM | 8_Endocrinology | 8_Endocrinology-Metabolism
170	0.012093224562704563	8_Dermatology | 8_EmergencyTrauma | 8_Endocrinology | 8_Gynecology | 8_Hematology
171	-0.13205066323280334	8_FamilyGeneralPractice | 8_Gastroenterology | 8_Gynecology | 8_InfectiousDiseases | 8_InternalMedicine
172	0.05284196883440018	8_HematologyOncology | 8_Hospitalist | 8_InfectiousDiseases | 8_Neurophysiology | 8_Obsterics&Gynecology-GynecologicOnco
173	0.17161782085895538	8_Nephrology | 8_Neurology | 8_Neurophysiology | 8_Oncology | 8_Ophthalmology
174	-0.1078496053814888	8_Obstetrics | 8_ObstetricsandGynecology | 8_Oncology | 8_Osteopath | 8_Otolaryngology
175	0.04005936533212662	8_Orthopedics | 8_Orthopedics-Reconstructive | 8_Osteopath | 8_Pediatrics | 8_Pediatrics-AllergyandImmunology
176	-0.15571661293506622	8_OutreachServices | 8_Pathology | 8_Pediatrics | 8_Pediatrics-Endocrinology | 8_Pediatrics-Hematology-Oncology
177	-0.1115652322769165	8_Pediatrics-CriticalCare | 8_Pediatrics-EmergencyMedicine | 8_Pediatrics-Endocrinology | 8_Pediatrics-Pulmonology | 8_Perinatology
178	-0.03401048481464386	8_Pediatrics-InfectiousDiseases | 8_Pediatrics-Neurology | 8_Pediatrics-Pulmonology | 8_Podiatry | 8_Proctology
179	0.025652671232819557	8_PhysicalMedicineandRehabilitation | 8_PhysicianNotFound | 8_Podiatry | 8_Psychiatry-ChildAdolescent | 8_Psychology
180	0.09452936053276062	8_Psychiatry | 8_Psychiatry-Addictive | 8_Psychiatry-ChildAdolescent | 8_Radiology | 8_Resident
181	-0.008836355991661549	8_Pulmonology | 8_Radiologist | 8_Radiology | 8_SportsMedicine | 8_Surgeon
182	0.039954110980033875	8_Rheumatology | 8_Speech | 8_SportsMedicine | 8_Surgery-Colon&Rectal | 8_Surgery-General
183	-0.006065763533115387	8_Surgery-Cardiovascular | 8_Surgery-CardiovascularThoracic | 8_Surgery-Colon&Rectal | 8_Surgery-Pediatric | 8_Surgery-Plastic
184	0.0013545473339036107	8_Surgery-Maxillofacial | 8_Surgery-Neuro | 8_Surgery-Pediatric | 8_Surgery-Vascular | 8_SurgicalSpecialty
