,0,1,2,3,4,5,6,7,Filter_1_Value_1,Filter_1_dontcares_1
149,1,0,0,1,0,1,0,1,False,False
150,1,0,0,1,0,1,1,0,False,False
151,1,0,0,1,0,1,1,1,False,False
152,1,0,0,1,1,0,0,0,False,False
153,1,0,0,1,1,0,0,1,False,False
154,1,0,0,1,1,0,1,0,False,False
155,1,0,0,1,1,0,1,1,False,False
156,1,0,0,1,1,1,0,0,False,False
157,1,0,0,1,1,1,0,1,False,False
158,1,0,0,1,1,1,1,0,False,False
159,1,0,0,1,1,1,1,1,False,False
160,1,0,1,0,0,0,0,0,False,False
161,1,0,1,0,0,0,0,1,False,False
162,1,0,1,0,0,0,1,0,False,False
163,1,0,1,0,0,0,1,1,False,False
164,1,0,1,0,0,1,0,0,False,False
165,1,0,1,0,0,1,0,1,False,False
166,1,0,1,0,0,1,1,0,False,False
167,1,0,1,0,0,1,1,1,False,False
168,1,0,1,0,1,0,0,0,False,False
169,1,0,1,0,1,0,0,1,False,False
170,1,0,1,0,1,0,1,0,False,False
171,1,0,1,0,1,0,1,1,False,False
172,1,0,1,0,1,1,0,0,False,False
173,1,0,1,0,1,1,0,1,False,False
174,1,0,1,0,1,1,1,0,False,False
175,1,0,1,0,1,1,1,1,False,False
176,1,0,1,1,0,0,0,0,False,False
177,1,0,1,1,0,0,0,1,False,False
178,1,0,1,1,0,0,1,0,False,False
179,1,0,1,1,0,0,1,1,False,False
180,1,0,1,1,0,1,0,0,False,False
181,1,0,1,1,0,1,0,1,False,False
182,1,0,1,1,0,1,1,0,False,False
183,1,0,1,1,0,1,1,1,False,False
184,1,0,1,1,1,0,0,0,False,False
185,1,0,1,1,1,0,0,1,False,False
186,1,0,1,1,1,0,1,0,False,False
187,1,0,1,1,1,0,1,1,False,False
188,1,0,1,1,1,1,0,0,False,False
189,1,0,1,1,1,1,0,1,False,False
190,1,0,1,1,1,1,1,0,False,False
191,1,0,1,1,1,1,1,1,False,False
192,1,1,0,0,0,0,0,0,False,False
193,1,1,0,0,0,0,0,1,False,False
194,1,1,0,0,0,0,1,0,False,False
195,1,1,0,0,0,0,1,1,False,False
196,1,1,0,0,0,1,0,0,False,False
197,1,1,0,0,0,1,0,1,False,False
198,1,1,0,0,0,1,1,0,False,False
199,1,1,0,0,0,1,1,1,False,False
200,1,1,0,0,1,0,0,0,False,False
201,1,1,0,0,1,0,0,1,False,False
202,1,1,0,0,1,0,1,0,False,False
203,1,1,0,0,1,0,1,1,False,False
204,1,1,0,0,1,1,0,0,False,False
205,1,1,0,0,1,1,0,1,False,False
206,1,1,0,0,1,1,1,0,False,False
207,1,1,0,0,1,1,1,1,False,False
208,1,1,0,1,0,0,0,0,False,False
209,1,1,0,1,0,0,0,1,False,False
210,1,1,0,1,0,0,1,0,False,False
211,1,1,0,1,0,0,1,1,False,False
212,1,1,0,1,0,1,0,0,False,False
213,1,1,0,1,0,1,0,1,False,False
214,1,1,0,1,0,1,1,0,False,False
215,1,1,0,1,0,1,1,1,False,False
216,1,1,0,1,1,0,0,0,False,False
217,1,1,0,1,1,0,0,1,False,False
218,1,1,0,1,1,0,1,0,False,False
219,1,1,0,1,1,0,1,1,False,False
220,1,1,0,1,1,1,0,0,False,False
221,1,1,0,1,1,1,0,1,False,False
222,1,1,0,1,1,1,1,0,False,False
223,1,1,0,1,1,1,1,1,False,False
224,1,1,1,0,0,0,0,0,False,False
225,1,1,1,0,0,0,0,1,False,False
226,1,1,1,0,0,0,1,0,False,False
227,1,1,1,0,0,0,1,1,False,False
228,1,1,1,0,0,1,0,0,False,False
229,1,1,1,0,0,1,0,1,False,False
230,1,1,1,0,0,1,1,0,False,False
231,1,1,1,0,0,1,1,1,False,False
232,1,1,1,0,1,0,0,0,False,False
233,1,1,1,0,1,0,0,1,False,False
234,1,1,1,0,1,0,1,0,False,False
235,1,1,1,0,1,0,1,1,False,False
236,1,1,1,0,1,1,0,0,False,False
237,1,1,1,0,1,1,0,1,False,False
238,1,1,1,0,1,1,1,0,False,False
239,1,1,1,0,1,1,1,1,False,False
240,1,1,1,1,0,0,0,0,False,False
241,1,1,1,1,0,0,0,1,False,False
242,1,1,1,1,0,0,1,0,False,False
243,1,1,1,1,0,0,1,1,False,False
244,1,1,1,1,0,1,0,0,False,False
245,1,1,1,1,0,1,0,1,False,False
246,1,1,1,1,0,1,1,0,False,False
247,1,1,1,1,0,1,1,1,False,False
248,1,1,1,1,1,0,0,0,False,False
249,1,1,1,1,1,0,0,1,False,False
250,1,1,1,1,1,0,1,0,False,False
251,1,1,1,1,1,0,1,1,False,False
252,1,1,1,1,1,1,0,0,False,False
253,1,1,1,1,1,1,0,1,False,False
254,1,1,1,1,1,1,1,0,False,False
255,1,1,1,1,1,1,1,1,False,False
